id,name,round,homeTeam,awayTeam,time,venue,clash
596998,17.5 A 2022,7,Wantirna South Green,Ferntree Gully Eagles,14:45,Templeton Reserve,
597001,17.5 C 2022,7,Wantirna South White,Blackburn Red,14:45,Templeton Reserve,
597010,9 Black 2022,8,East Ringwood,Blackburn ,9:00,Ainslie Park,
597000,9 White 2022,8,Croydon,Montrose,9:00,Barngeong Reserve,
597015,10 White 2022,8,Croydon,Kilsyth,9:00,Barngeong Reserve,
597010,9 Black 2022,8,The Basin Red,The Basin Green,9:00,Batterham Reserve,
597002,10 Red 2022,8,Bayswater,Boronia,9:00,Bayswater Junior Oval,
597010,9 Black 2022,8,Glen Waverley Rovers,Lysterfield Teal,9:00,Brentwood Reserve,
597020,10 Blue 2022,8,Glen Waverley Rovers,Upper Ferntree Gully,9:00,Brentwood Reserve,
597017,9 Red 2022,8,Lysterfield Grey,Ferntree Gully Eagles,9:00,Carrington Park,
597015,10 White 2022,8,Coldstream,Mooroolbark,9:00,Coldstream Reserve,
597017,9 Red 2022,8,Upper Ferntree Gully,Rowville ,9:00,Dobson Park,
597017,9 Red 2022,8,East Burwood ,South Belgrave,9:00,East Burwood Reserve,
597002,10 Red 2022,8,Rowville,Endeavour Hills ,9:00,Eildon Park,
597000,9 White 2022,8,Heathmont,Chirnside Park,9:00,Heatherdale Reserve,
597003,10 Black 2022,8,Heathmont Blue,Blackburn Black,9:00,Heatherdale Reserve,
597000,9 White 2022,8,Ringwood,South Croydon,9:00,Jubilee Park (Top Oval),
597015,10 White 2022,8,Chirnside Park,East Ringwood White,9:00,Kimberley Reserve,
597003,10 Black 2022,8,Lysterfield Teal,Vermont Purple,9:00,Lakesfield Reserve,
597011,8 South 2022,8,Blackburn Red,The Basin,9:00,Lewis Park,
597011,8 South 2022,8,Fairpark/Rowville Knights,Bayswater,9:00,Lewis Park,
597017,9 Red 2022,8,Rowville Knights,Wantirna South,9:00,Liberty Reserve,
597010,9 Black 2022,8,Vermont ,Noble Park,9:00,Livingstone Primary School,
597017,9 Red 2022,8,Boronia ,Bayswater,9:00,Miller Park,
597003,10 Black 2022,8,Montrose Blue,The Basin,9:00,Montrose Recreation Reserve,
597020,10 Blue 2022,8,Blackburn Red,Heathmont Gold,9:00,Morton Park,
597003,10 Black 2022,8,Norwood Black,Mitcham,9:00,Mullum Mullum Reserve,
597020,10 Blue 2022,8,Norwood Purple,Lysterfield Grey,9:00,Mullum Mullum Reserve,
597002,10 Red 2022,8,South Belgrave,Knox,9:00,Narre Warren East Reserve,
597015,10 White 2022,8,Waverley Blues,Lilydale ,9:00,Pinewood reserve,
597000,9 White 2022,8,Kilsyth,Norwood,9:00,Pinks Reserve,
597016,8 North 2022,8,North Ringwood Red,Heathmont,9:00,Quambee Reserve,
597010,9 Black 2022,8,North Ringwood Red,Donvale/ Knox,9:00,Ringwood North Reserve,
597020,10 Blue 2022,8,North Ringwood Black,Vermont Gold,9:00,Ringwood North Reserve,
597002,10 Red 2022,8,Noble Park,Rowville Knights,9:00,Ross Reserve,
597003,10 Black 2022,8,Wantirna South ,North Ringwood Red,9:00,Templeton Reserve,
597000,9 White 2022,8,Lilydale,North Ringwood Black,9:00,The Gateway Reserve,
597010,9 Black 2022,8,Mitcham,Waverley Blues,9:00,Walker Park,
597002,10 Red 2022,8,Ferntree Gully Eagles,Fairpark,9:00,Wally Tew Reserve,
597011,8 South 2022,8,Boronia,Wantirna South White,10:00,Lewis Park,
597011,8 South 2022,8,Rowville,Lysterfield,10:00,Lewis Park,
597016,8 North 2022,8,Norwood,East Ringwood,10:00,Quambee Reserve,
597024,11B 2022,8,East Ringwood,East Burwood ,10:05,Ainslie Park,
596965,12A Girls 2022,8,The Basin Green,Vermont,10:05,Batterham Reserve,
596990,12B Girls 2022,8,The Basin White,Rowville,10:05,Batterham Reserve,
597018,10 Girls 2022,8,The Basin,Chirnside Park,10:05,Batterham Reserve,
597024,11B 2022,8,The Basin Green,Norwood,10:05,Batterham Reserve,
596990,12B Girls 2022,8,Bayswater,Boronia,10:05,Bayswater Junior Oval,Y
596999,11D 2022,8,Bayswater/Kilsyth,North Ringwood Black,10:05,Bayswater Junior Oval,Y
597018,10 Girls 2022,8,South Croydon,Wantirna South,10:05,Benson Oval,
596999,11D 2022,8,Lysterfield Grey,Mitcham Yellow,10:05,Carrington Park,
597013,11C 2022,8,Coldstream,Boronia,10:05,Coldstream Reserve,
597013,11C 2022,8,Upper Ferntree Gully,South Croydon,10:05,Dobson Park,
597024,11B 2022,8,Rowville ,Mooroolbark,10:05,Eildon Park,
597008,11A 2022,8,Montrose Blue,Knox,10:05,Elizabeth Bridge Reserve,
596990,12B Girls 2022,8,Heathmont,Wantirna South,10:05,Heatherdale Reserve,
596990,12B Girls 2022,8,Chirnside Park,South Croydon,10:05,Kimberley Reserve,
596990,12B Girls 2022,8,Knox,SBL Wolves Teal,10:05,Knox Gardens Reserve,
596965,12A Girls 2022,8,SBL Wolves Black,North Ringwood,10:05,Lakesfield Reserve,
597008,11A 2022,8,Vermont Purple,Wantirna South Green,10:05,Livingstone Primary School,
597018,10 Girls 2022,8,Vermont,Norwood ,10:05,Livingstone Primary School,
596999,11D 2022,8,Montrose Red,Vermont Gold,10:05,Montrose Recreation Reserve,
596965,12A Girls 2022,8,Blackburn,East Ringwood,10:05,Morton Park,
596999,11D 2022,8,Blackburn Red,The Basin White,10:05,Morton Park,
596990,12B Girls 2022,8,Norwood,Montrose,10:05,Mullum Mullum Reserve,
597013,11C 2022,8,South Belgrave,Heathmont,10:05,Narre Warren East Reserve,
596972,12A 2022,8,North Ringwood Red,Vermont Purple,10:05,Ringwood North Reserve,
597008,11A 2022,8,North Ringwood Red,Lysterfield Teal,10:05,Ringwood North Reserve,
597018,10 Girls 2022,8,North Ringwood,Waverley Blues,10:05,Ringwood North Reserve,
597013,11C 2022,8,Noble Park,Glen Waverley Rovers,10:05,Ross Reserve,
596999,11D 2022,8,Wantirna South White,Endeavour Hills ,10:05,Templeton Reserve,
597024,11B 2022,8,Lilydale,Rowville Knights,10:05,The Gateway Reserve,
597008,11A 2022,8,Mitcham Black,Blackburn Black,10:05,Walker Park,
597011,8 South 2022,8,Knox,Noble Park/ Vermont,11:00,Lewis Park,
597011,8 South 2022,8,Mitcham,Vermont,11:00,Lewis Park,
597016,8 North 2022,8,Mooroolbark,Montrose,11:00,Quambee Reserve,
596988,14A Girls 2022,8,East Ringwood,Montrose,11:25,Ainslie Park,
607547,13A Black 2022,8,East Ringwood,Blackburn Black,11:25,Ainslie Park,
596980,13A Red 2022,8,The Basin,Norwood Black,11:25,Batterham Reserve,
596966,12C 2022,8,Bayswater,East Ringwood,11:25,Bayswater Junior Oval,
596972,12A 2022,8,South Croydon,Wantirna South Green,11:25,Benson Oval,
596975,14C Girls 2022,8,South Croydon,Norwood,11:25,Benson Oval,
597006,13B 2022,8,Glen Waverley Hawks ,Upper Ferntree Gully,11:25,Central Reserve,
596975,14C Girls 2022,8,Upper Ferntree Gully,Bayswater/Kilsyth,11:25,Dobson Park,
596966,12C 2022,8,Heathmont,The Basin,11:25,Heatherdale Reserve,
596983,14B Girls 2022,8,Heathmont,Mitcham,11:25,Heatherdale Reserve,
596991,12B 2022,8,Ringwood,Lilydale,11:25,Jubilee Park,
597006,13B 2022,8,Ringwood,Rowville,11:25,Jubilee Park (Top Oval),
596980,13A Red 2022,8,Mooroolbark,Mitcham,11:25,Kiloran Park,
596964,12D 2022,8,Chirnside Park,Blackburn Red,11:25,Kimberley Reserve,
596964,12D 2022,8,Lysterfield Grey,Kilsyth,11:25,Lakesfield Reserve,
596980,13A Red 2022,8,Lysterfield Teal,Ferntree Gully Eagles,11:25,Lakesfield Reserve,
596987,13C 2022,8,Lysterfield Grey,Vermont Gold,11:25,Lakesfield Reserve,
596981,13D 2022,8,Fairpark,Boronia,11:25,Lewis Park,
596966,12C 2022,8,Rowville Knights,North Ringwood Black,11:25,Liberty Reserve,
596987,13C 2022,8,Rowville Knights,Chirnside Park,11:25,Liberty Reserve,
596964,12D 2022,8,Vermont Gold,Upper Ferntree Gully,11:25,Livingstone Primary School,
596975,14C Girls 2022,8,Boronia,SBL Wolves Teal,11:25,Miller Park,
596991,12B 2022,8,Montrose,Rowville,11:25,Montrose Recreation Reserve,
607547,13A Black 2022,8,Montrose Blue,North Ringwood Red,11:25,Montrose Recreation Reserve,
596972,12A 2022,8,Blackburn Black,Glen Waverley Rovers,11:25,Morton Park,
596981,13D 2022,8,Blackburn Red,Bayswater,11:25,Morton Park,
596988,14A Girls 2022,8,Blackburn ,SBL Wolves Black,11:25,Morton Park,
596972,12A 2022,8,Norwood ,Lysterfield Teal,11:25,Mullum Mullum Reserve,
596981,13D 2022,8,Norwood Purple,Heathmont ,11:25,Mullum Mullum Reserve,
596966,12C 2022,8,South Belgrave,Ferntree Gully Eagles,11:25,Narre Warren East Reserve,
596975,14C Girls 2022,8,Waverley Blues,Chirnside Park,11:25,Pinewood reserve,
597006,13B 2022,8,Kilsyth,Noble Park,11:25,Pinks Reserve,
596983,14B Girls 2022,8,North Ringwood,Knox,11:25,Ringwood North Reserve,
596987,13C 2022,8,North Ringwood Black,Donvale,11:25,Ringwood North Reserve,
596964,12D 2022,8,Wantirna South White,Waverley Blues,11:25,Templeton Reserve,
596981,13D 2022,8,Wantirna South White,Montrose Red,11:25,Templeton Reserve,
607547,13A Black 2022,8,Wantirna South Green,Vermont Purple,11:25,Templeton Reserve,
596991,12B 2022,8,Mitcham,Mooroolbark,11:25,Walker Park,
596988,14A Girls 2022,8,Ferntree Gully Eagles,Wantirna South,11:25,Wally Tew Reserve,
597011,8 South 2022,8,Blackburn Black,Wantirna South Green,12:00,Lewis Park,
597011,8 South 2022,8,Ferntree Gully/ Endeavour Hills,Ferntree Gully Eagles,12:00,Lewis Park,
597016,8 North 2022,8,South Croydon,North Ringwood Black,12:00,Quambee Reserve,
596978,14D 2022,8,East Ringwood White,Upper Ferntree Gully,12:55,Ainslie Park,
596986,14A 2022,8,East Ringwood Blue,Mitcham,12:55,Ainslie Park,
596992,15A 2022,8,East Ringwood ,Blackburn Black,12:55,Ainslie Park,
596970,Deakin Uni 16B Girls 2022,8,Bayswater,East Ringwood,12:55,Bayswater Junior Oval,
596968,15C 2022,8,South Croydon,Knox,12:55,Benson Oval,
596993,15B 2022,8,Glen Waverley Rovers,Mooroolbark Green,12:55,Brentwood Reserve,
596978,14D 2022,8,Coldstream,Blackburn Red,12:55,Coldstream Reserve,
596969,14B 2022,8,East Burwood,Waverley Blues,12:55,East Burwood Reserve,
596982,15D 2022,8,Rowville Gold,Montrose Red,12:55,Eildon Park,
596993,15B 2022,8,Heathmont,Noble Park,12:55,Heatherdale Reserve,
596969,14B 2022,8,Mooroolbark,The Basin,12:55,Kiloran Park,
596970,Deakin Uni 16B Girls 2022,8,Mooroolbark ,Heathmont,12:55,Kiloran Park,
596978,14D 2022,8,Knox Black,South Belgrave,12:55,Knox Gardens Reserve,
596982,15D 2022,8,Lysterfield Grey,Fairpark,12:55,Lakesfield Reserve,
596986,14A 2022,8,Lysterfield ,Rowville Hawks,12:55,Lakesfield Reserve,
596986,14A 2022,8,Vermont Purple,Croydon,12:55,Livingstone Primary School,
596992,15A 2022,8,Vermont Purple,Rowville Brown,12:55,Livingstone Primary School,
596973,14C 2022,8,Boronia,Rowville Knights,12:55,Miller Park,
596982,15D 2022,8,Boronia,Bayswater,12:55,Miller Park,
596978,14D 2022,8,Montrose Red,Vermont Gold,12:55,Montrose Recreation Reserve,
596986,14A 2022,8,Montrose Blue,North Ringwood Red,12:55,Montrose Recreation Reserve,
596971,Deakin Uni 16A Girls 2022,8,Blackburn Black,SBL Wolves Black,12:55,Morton Park,
596977,Deakin Uni 16C Girls 2022,8,Blackburn Red,SBL Wolves Teal,12:55,Morton Park,
596982,15D 2022,8,Blackburn Red,Donvale,12:55,Morton Park,
596986,14A 2022,8,Blackburn Black,Knox Red,12:55,Morton Park,
596993,15B 2022,8,Norwood,Forest Hill,12:55,Mullum Mullum Reserve,
596993,15B 2022,8,Waverley Blues,The Basin,12:55,Pinewood reserve,
596968,15C 2022,8,Kilsyth,Upper Ferntree Gully,12:55,Pinks Reserve,
596973,14C 2022,8,Kilsyth,South Croydon,12:55,Pinks Reserve,
596977,Deakin Uni 16C Girls 2022,8,Kilsyth,Montrose,12:55,Pinks Reserve,
596968,15C 2022,8,North Ringwood Black,Vermont Gold,12:55,Ringwood North Reserve,
596970,Deakin Uni 16B Girls 2022,8,North Ringwood,Knox,12:55,Ringwood North Reserve,
596992,15A 2022,8,North Ringwood Red,Montrose Blue,12:55,Ringwood North Reserve,
596969,14B 2022,8,Noble Park,Ferntree Gully Eagles,12:55,Ross Reserve,
596977,Deakin Uni 16C Girls 2022,8,Endeavour Hills/Rowville,Boronia,12:55,Singleton Reserve,
596992,15A 2022,8,Mitcham,Lysterfield Teal,12:55,Walker Park,
596970,Deakin Uni 16B Girls 2022,8,Ferntree Gully /Norwood,Wantirna South,12:55,Wally Tew Reserve,
596971,Deakin Uni 16A Girls 2022,8,Ferntree Gully Eagles Blue,Rowville Knights,12:55,Wally Tew Reserve,
596976,16B 2022,8,Chirnside Park,Coldstream,14:30,Kimberley Reserve,
596989,16A 2022,8,Knox,Mitcham,14:30,Knox Gardens Reserve,
596976,16B 2022,8,Vermont Gold,Glen Waverley Hawks,14:30,Livingstone Primary School,
596984,Deakin Uni 18 Premier Girls 2022,8,Vermont,SBL Wolves,14:30,Livingstone Primary School,
596984,Deakin Uni 18 Premier Girls 2022,8,Blackburn,Montrose,14:30,Morton Park,
596976,16B 2022,8,Kilsyth,Mooroolbark,14:30,Pinks Reserve,
596976,16B 2022,8,Ferntree Gully white,East Burwood,14:30,Wally Tew Reserve,
596989,16A 2022,8,Ferntree Gully Blue,Norwood,14:30,Wally Tew Reserve,
597007,17.5 Premier 2022,8,East Ringwood Blue,Blackburn Black,14:45,Ainslie Park,
597014,17.5 B 2022,8,East Ringwood White,Lysterfield Grey,14:45,Ainslie Park,
596967,Deakin Uni 18A Girls 2022,8,Upper Ferntree Gully,Mooroolbark,14:45,Dobson Park,
596998,17.5 A 2022,8,Rowville ,Glen Waverley Rovers ,14:45,Eildon Park,
596967,Deakin Uni 18A Girls 2022,8,Rowville Knights/ Bayswater,Glen Waverley Rovers,14:45,Liberty Reserve,
597014,17.5 B 2022,8,Vermont Gold,Noble Park,14:45,Livingstone Primary School,
597007,17.5 Premier 2022,8,Montrose ,Mooroolbark ,14:45,Montrose Recreation Reserve,
597001,17.5 C 2022,8,Blackburn Red,Bayswater,14:45,Morton Park,
596967,Deakin Uni 18A Girls 2022,8,Waverley Blues,Wantirna South,14:45,Pinewood reserve,
597014,17.5 B 2022,8,Waverley Blues,Forest Hill,14:45,Pinewood reserve,
597001,17.5 C 2022,8,Kilsyth/Boronia,Fairpark,14:45,Pinks Reserve,
597001,17.5 C 2022,8,North Ringwood Black,Coldstream,14:45,Quambee Reserve,
597007,17.5 Premier 2022,8,Vermont Purple,North Ringwood Red,14:45,Vermont Recreation Reserve,
596998,17.5 A 2022,8,Mitcham,Lilydale ,14:45,Walker Park,
596998,17.5 A 2022,8,Ferntree Gully Eagles,Endeavour Hills ,14:45,Wally Tew Reserve,
596967,Deakin Uni 18A Girls 2022,8,Emerald/ Monbulk,North Ringwood,14:45,Worrell Reserve,
597015,10 White 2022,9,East Ringwood White,South Croydon,9:00,Ainslie Park,
597003,10 Black 2022,9,The Basin,North Ringwood Red,9:00,Batterham Reserve,
597017,9 Red 2022,9,Bayswater,Rowville ,9:00,Bayswater Junior Oval,
597000,9 White 2022,9,South Croydon,Heathmont,9:00,Benson Oval,
597020,10 Blue 2022,9,Glen Waverley Rovers,Blackburn Red,9:00,Brentwood Reserve,
597010,9 Black 2022,9,Lysterfield Teal,Vermont ,9:00,Carrington Park,
597002,10 Red 2022,9,Endeavour Hills ,Rowville Knights,9:00,Charles Green Reserve,
597015,10 White 2022,9,Coldstream,Chirnside Park,9:00,Coldstream Reserve,
597020,10 Blue 2022,9,Upper Ferntree Gully,Montrose Red,9:00,Dobson Park,
597017,9 Red 2022,9,East Burwood ,Lysterfield Grey,9:00,East Burwood Reserve,
597002,10 Red 2022,9,Rowville,Bayswater,9:00,Eildon Park,
597000,9 White 2022,9,Ringwood,Croydon,9:00,Jubilee Park (Top Oval),
597000,9 White 2022,9,Chirnside Park,Montrose,9:00,Kimberley Reserve,
597010,9 Black 2022,9,Donvale/ Knox,Waverley Blues,9:00,Knox Gardens Reserve,
597020,10 Blue 2022,9,Lysterfield Grey,Vermont Gold,9:00,Lakesfield Reserve,
597002,10 Red 2022,9,Fairpark,Knox,9:00,Lewis Park,
597011,8 South 2022,9,The Basin,Blackburn Black,9:00,Lewis Park,
597011,8 South 2022,9,Wantirna South Green,Boronia,9:00,Lewis Park,
597017,9 Red 2022,9,Rowville Knights,Upper Ferntree Gully,9:00,Liberty Reserve,
597003,10 Black 2022,9,Vermont Purple,Mitcham,9:00,Livingstone Primary School,
597002,10 Red 2022,9,Boronia,Noble Park,9:00,Miller Park,
597003,10 Black 2022,9,Montrose Blue,Heathmont Blue,9:00,Montrose Recreation Reserve,
597003,10 Black 2022,9,Blackburn Black,Wantirna South ,9:00,Morton Park,
597010,9 Black 2022,9,Blackburn ,The Basin Green,9:00,Morton Park,
597000,9 White 2022,9,Norwood,North Ringwood Black,9:00,Mullum Mullum Reserve,
597003,10 Black 2022,9,Norwood Black,Lysterfield Teal,9:00,Mullum Mullum Reserve,
597002,10 Red 2022,9,South Belgrave,Ferntree Gully Eagles,9:00,Narre Warren East Reserve,
597015,10 White 2022,9,Waverley Blues,Croydon,9:00,Pinewood reserve,
597015,10 White 2022,9,Kilsyth,Lilydale ,9:00,Pinks Reserve,
597016,8 North 2022,9,South Croydon,North Ringwood Red,9:00,Quambee Reserve,
597010,9 Black 2022,9,North Ringwood Red,The Basin Red,9:00,Ringwood North Reserve,
597020,10 Blue 2022,9,North Ringwood Black,Norwood Purple,9:00,Ringwood North Reserve,
597010,9 Black 2022,9,Noble Park,Glen Waverley Rovers,9:00,Ross Reserve,
597017,9 Red 2022,9,Wantirna South,Boronia ,9:00,Templeton Reserve,
597000,9 White 2022,9,Lilydale,Kilsyth,9:00,The Gateway Reserve,
597010,9 Black 2022,9,Mitcham,East Ringwood,9:00,Walker Park,
597017,9 Red 2022,9,Ferntree Gully Eagles,South Belgrave,9:00,Wally Tew Reserve,
597011,8 South 2022,9,Wantirna South White,Rowville,10:00,Lewis Park,
597011,8 South 2022,9,Lysterfield,Knox,10:00,Lewis Park,
597016,8 North 2022,9,Mooroolbark,Norwood,10:00,Quambee Reserve,
596965,12A Girls 2022,9,East Ringwood,North Ringwood,10:05,Ainslie Park,
596965,12A Girls 2022,9,The Basin Green,Blackburn,10:05,Batterham Reserve,
596999,11D 2022,9,The Basin White,Mitcham Yellow,10:05,Batterham Reserve,
596990,12B Girls 2022,9,South Croydon,Heathmont,10:05,Benson Oval,
597018,10 Girls 2022,9,South Croydon,The Basin,10:05,Benson Oval,
597013,11C 2022,9,Glen Waverley Rovers,Heathmont,10:05,Brentwood Reserve,
596990,12B Girls 2022,9,SBL Wolves Teal,Rowville,10:05,Carrington Park,
596999,11D 2022,9,Endeavour Hills ,Blackburn Red,10:05,Charles Green Reserve,
597024,11B 2022,9,East Burwood ,Norwood,10:05,East Burwood Reserve,
597024,11B 2022,9,Rowville ,The Basin Green,10:05,Eildon Park,
597008,11A 2022,9,Montrose Blue,Vermont Purple,10:05,Elizabeth Bridge Reserve,
596990,12B Girls 2022,9,Knox,Bayswater,10:05,Knox Gardens Reserve,
597008,11A 2022,9,Lysterfield Teal,Knox,10:05,Lakesfield Reserve,
597024,11B 2022,9,Rowville Knights,Mooroolbark,10:05,Liberty Reserve,
597018,10 Girls 2022,9,Vermont,North Ringwood,10:05,Livingstone Primary School,
596990,12B Girls 2022,9,Boronia,Montrose,10:05,Miller Park,
597013,11C 2022,9,Boronia,South Croydon,10:05,Miller Park,
596999,11D 2022,9,Montrose Red,Bayswater/Kilsyth,10:05,Montrose Recreation Reserve,
597008,11A 2022,9,Blackburn Black,Wantirna South Green,10:05,Morton Park,
596990,12B Girls 2022,9,Norwood,The Basin White,10:05,Mullum Mullum Reserve,
597013,11C 2022,9,South Belgrave,Upper Ferntree Gully,10:05,Narre Warren East Reserve,
597018,10 Girls 2022,9,Waverley Blues,Norwood ,10:05,Pinewood reserve,
596999,11D 2022,9,North Ringwood Black,Vermont Gold,10:05,Quambee Reserve,
597008,11A 2022,9,North Ringwood Red,Mitcham Black,10:05,Ringwood North Reserve,
597013,11C 2022,9,Noble Park,Coldstream,10:05,Ross Reserve,
596990,12B Girls 2022,9,Wantirna South,Chirnside Park,10:05,Templeton Reserve,
596999,11D 2022,9,Wantirna South White,Lysterfield Grey,10:05,Templeton Reserve,
597018,10 Girls 2022,9,Wantirna South,East Ringwood,10:05,Templeton Reserve,
597024,11B 2022,9,Lilydale,East Ringwood,10:05,The Gateway Reserve,
596965,12A Girls 2022,9,Ferntree Gully Eagles,SBL Wolves Black,10:05,Wally Tew Reserve,
596993,15B 2022,9,Forest Hill,Noble Park,11:00,Forest Hill Reserve,
597011,8 South 2022,9,Vermont,Blackburn Red,11:00,Lewis Park,
597011,8 South 2022,9,Bayswater,Mitcham,11:00,Lewis Park,
597016,8 North 2022,9,Heathmont,East Ringwood,11:00,Quambee Reserve,
596966,12C 2022,9,East Ringwood,North Ringwood Black,11:25,Ainslie Park,
596991,12B 2022,9,Croydon,Mooroolbark,11:25,Barngeong Reserve,
596975,14C Girls 2022,9,Bayswater/Kilsyth,SBL Wolves Teal,11:25,Bayswater Junior Oval,Y
596981,13D 2022,9,Bayswater,Montrose Red,11:25,Bayswater Junior Oval,Y
596972,12A 2022,9,South Croydon,Blackburn Black,11:25,Benson Oval,
596975,14C Girls 2022,9,South Croydon,Boronia,11:25,Benson Oval,
596972,12A 2022,9,Glen Waverley Rovers,Vermont Purple,11:25,Brentwood Reserve,
597006,13B 2022,9,Upper Ferntree Gully,Waverley Blues,11:25,Dobson Park,
596983,14B Girls 2022,9,Rowville,Heathmont,11:25,Eildon Park,
596991,12B 2022,9,Rowville,Lilydale,11:25,Eildon Park,
596966,12C 2022,9,Heathmont,Rowville Knights,11:25,Heatherdale Reserve,
596991,12B 2022,9,Ringwood,Mitcham,11:25,Jubilee Park,
596980,13A Red 2022,9,Mooroolbark,Lysterfield Teal,11:25,Kiloran Park,
596975,14C Girls 2022,9,Chirnside Park,Norwood,11:25,Kimberley Reserve,
596987,13C 2022,9,Chirnside Park,North Ringwood Black,11:25,Kimberley Reserve,
596987,13C 2022,9,Lysterfield Grey,Donvale,11:25,Lakesfield Reserve,
596988,14A Girls 2022,9,SBL Wolves Black,Montrose,11:25,Lakesfield Reserve,
596981,13D 2022,9,Fairpark,Blackburn Red,11:25,Lewis Park,
596964,12D 2022,9,Vermont Gold,Lysterfield Grey,11:25,Livingstone Primary School,
596987,13C 2022,9,Vermont Gold,Rowville Knights,11:25,Livingstone Primary School,
596988,14A Girls 2022,9,Vermont,Blackburn ,11:25,Livingstone Primary School,
596981,13D 2022,9,Boronia,Heathmont ,11:25,Miller Park,
607547,13A Black 2022,9,Montrose Blue,East Ringwood,11:25,Montrose Recreation Reserve,
596964,12D 2022,9,Blackburn Red,Kilsyth,11:25,Morton Park,
607547,13A Black 2022,9,Blackburn Black,Glen Waverley Rovers,11:25,Morton Park,
596972,12A 2022,9,Norwood ,North Ringwood Red,11:25,Mullum Mullum Reserve,
596981,13D 2022,9,Norwood Purple,Wantirna South White,11:25,Mullum Mullum Reserve,
596966,12C 2022,9,South Belgrave,Bayswater,11:25,Narre Warren East Reserve,
596964,12D 2022,9,Waverley Blues,Upper Ferntree Gully,11:25,Pinewood reserve,
596975,14C Girls 2022,9,Waverley Blues,Upper Ferntree Gully,11:25,Pinewood reserve,
597006,13B 2022,9,Kilsyth,Glen Waverley Hawks ,11:25,Pinks Reserve,
607547,13A Black 2022,9,North Ringwood Red,Vermont Purple,11:25,Ringwood North Reserve,
597006,13B 2022,9,Noble Park,Rowville,11:25,Ross Reserve,
596964,12D 2022,9,Wantirna South White,Chirnside Park,11:25,Templeton Reserve,
596972,12A 2022,9,Wantirna South Green,Lysterfield Teal,11:25,Templeton Reserve,
596980,13A Red 2022,9,Mitcham,Norwood Black,11:25,Walker Park,
596983,14B Girls 2022,9,Mitcham,North Ringwood,11:25,Walker Park,
596966,12C 2022,9,Ferntree Gully Eagles,The Basin,11:25,Wally Tew Reserve,
596980,13A Red 2022,9,Ferntree Gully Eagles,East Burwood,11:25,Wally Tew Reserve,
596988,14A Girls 2022,9,Ferntree Gully Eagles,East Ringwood,11:25,Wally Tew Reserve,
597011,8 South 2022,9,Ferntree Gully Eagles,Fairpark/Rowville Knights,12:00,Lewis Park,
597011,8 South 2022,9,Noble Park/ Vermont,Ferntree Gully/ Endeavour Hills,12:00,Lewis Park,
597016,8 North 2022,9,North Ringwood Black,Montrose,12:00,Quambee Reserve,
596970,Deakin Uni 16B Girls 2022,9,East Ringwood,Wantirna South,12:55,Ainslie Park,
596986,14A 2022,9,Croydon,East Ringwood Blue,12:55,Barngeong Reserve,
596982,15D 2022,9,Bayswater,Montrose Red,12:55,Bayswater Junior Oval,
596968,15C 2022,9,South Croydon,Vermont Gold,12:55,Benson Oval,
596977,Deakin Uni 16C Girls 2022,9,South Croydon,Endeavour Hills/Rowville,12:55,Benson Oval,
596968,15C 2022,9,Upper Ferntree Gully,North Ringwood Black,12:55,Dobson Park,
596978,14D 2022,9,Upper Ferntree Gully,South Belgrave,12:55,Dobson Park,
596982,15D 2022,9,Donvale,Fairpark,12:55,Donvale Reserve,
596986,14A 2022,9,Rowville Hawks,Mitcham,12:55,Eildon Park,
597014,17.5 B 2022,9,Forest Hill,The Basin,12:55,Forest Hill Reserve,
596970,Deakin Uni 16B Girls 2022,9,Heathmont,Knox,12:55,Heatherdale Reserve,
596993,15B 2022,9,Mooroolbark Green,The Basin,12:55,Heights Reserve,
596970,Deakin Uni 16B Girls 2022,9,Mooroolbark ,Bayswater,12:55,Kiloran Park,
596982,15D 2022,9,Mooroolbark Gold,Rowville Gold,12:55,Kiloran Park,
596968,15C 2022,9,Knox,Kilsyth,12:55,Knox Gardens Reserve,
596978,14D 2022,9,Knox Black,East Ringwood White,12:55,Knox Gardens Reserve,
596986,14A 2022,9,Knox Red,North Ringwood Red,12:55,Knox Gardens Reserve,
596982,15D 2022,9,Lysterfield Grey,Blackburn Red,12:55,Lakesfield Reserve,
596986,14A 2022,9,Lysterfield ,Vermont Purple,12:55,Lakesfield Reserve,
596971,Deakin Uni 16A Girls 2022,9,Rowville Knights,Blackburn Black,12:55,Liberty Reserve,
596978,14D 2022,9,Vermont Gold,North Ringwood Black,12:55,Livingstone Primary School,
596973,14C 2022,9,Boronia,South Croydon,12:55,Miller Park,
596978,14D 2022,9,Montrose Red,Coldstream,12:55,Montrose Recreation Reserve,
596986,14A 2022,9,Montrose Blue,Blackburn Black,12:55,Montrose Recreation Reserve,
596992,15A 2022,9,Montrose Blue,Lysterfield Teal,12:55,Montrose Recreation Reserve,
596977,Deakin Uni 16C Girls 2022,9,Blackburn Red,Kilsyth,12:55,Morton Park,
596992,15A 2022,9,Blackburn Black,Rowville Brown,12:55,Morton Park,
596993,15B 2022,9,South Belgrave,Heathmont,12:55,Narre Warren East Reserve,
596969,14B 2022,9,Waverley Blues,Mooroolbark,12:55,Pinewood reserve,
596993,15B 2022,9,Waverley Blues,Glen Waverley Rovers,12:55,Pinewood reserve,
